minang,clean_text,label
sungkyunkwan adolah institusi pandidikan tinggi korea nan terkenal di bawah sistem pandidikan dinast,sungkyunkwan adolah institusi pandidikan tinggi korea nan terkenal di bawah sistem pandidikan dinast,neutral
sawah bateras banyak adonyo di lereng-lereng bukik atau gunuang di jawa dan bali,sawah bateras banyak adonyo di lereng lereng bukik atau gunuang di jawa dan bali,neutral
"limo spesies ""plasmodium"" dapek mainfeksi dan disebakan dek manusia",limo spesies plasmodium dapek mainfeksi dan disebakan dek manusia,neutral
"ja'far umar bin thalib lahia di malang, jawa timur pado 19 november 1961 sabagai anak bunsu dari sal",ja far umar bin thalib lahia di malang jawa timur pado november sabagai anak bunsu dari sal,neutral
syaiful adnan malaksanaan pameran pardana lukisan ka­ligrafinyo pado mtq (musabaqah tilawatil quran),syaiful adnan malaksanaan pameran pardana lukisan kaligrafinyo pado mtq musabaqah tilawatil quran ,neutral
2001 os108 adolah sabuah objek transneptunus, os108 adolah sabuah objek transneptunus,neutral
"sakarang iko utamanyo ado anam komoditas polimer nan banyak digunoan, inyo adolah polietilena, polip",sakarang iko utamanyo ado anam komoditas polimer nan banyak digunoan inyo adolah polietilena polip,neutral
tata ruang tigo kota tu masuak dalam rencana tata ruang wilayah nasional (perpres 45/2011),tata ruang tigo kota tu masuak dalam rencana tata ruang wilayah nasional perpres ,neutral
asteroid ko ditamukan pado tanggal 9 agustus 2002 dek a lowe di haleakala,asteroid ko ditamukan pado tanggal agustus dek lowe di haleakala,neutral
sma negeri 1 medan mahasilkan banyak pamimpin sipil dan militer di tingkek regional maupun nasional,sma negeri medan mahasilkan banyak pamimpin sipil dan militer di tingkek regional maupun nasional,neutral
"pangangkatan panghulu dapek juo dilakuan jo padoman ""iduik bakarilaan, mati batungkek mati"" artinyo,",pangangkatan panghulu dapek juo dilakuan jo padoman iduik bakarilaan mati batungkek mati artinyo ,negative
"pamainan indang biasoonyo duduak basabalahan, baderet-deret antaro 9 sampai 25 urang, di mano jumlah",pamainan indang biasoonyo duduak basabalahan baderet deret antaro sampai urang di mano jumlah,negative
asteroid ko ditamukan pado tanggal 23 desember 1994 dek a,asteroid ko ditamukan pado tanggal desember dek,neutral
"duo taun kudian basamo para eksponen 1966, fahmi mandirian pt kwarta daya pratama",duo taun kudian basamo para eksponen fahmi mandirian pt kwarta daya pratama,neutral
"sacaro batahap sajak 1994, adzkia mambukak janjang paguruan tinggi, salain taman kanak-kanak, sakola",sacaro batahap sajak adzkia mambukak janjang paguruan tinggi salain taman kanak kanak sakola,neutral
"satalah luluih, baliau bagabuang jo korps pamarentahan jo diplomatik malaysia (namo rasmi untuak pag",satalah luluih baliau bagabuang jo korps pamarentahan jo diplomatik malaysia namo rasmi untuak pag,negative
"belakangan inyo diangkek dek presiden manjadi menteri mudo transmigrasi, kudian manjadi menteri tran",belakangan inyo diangkek dek presiden manjadi menteri mudo transmigrasi kudian manjadi menteri tran,negative
inyo adolah alumnus sma negeri 4 surakarta,inyo adolah alumnus sma negeri surakarta,neutral
eropa mamiliki pakumpulan nagara-nagara eropa nan banamo uni eropa nan kini mamiliki 27 nagara anggo,eropa mamiliki pakumpulan nagara nagara eropa nan banamo uni eropa nan kini mamiliki nagara anggo,neutral
hal iko indak dibiakan dek qatar malalui mamantuak federasi arab taluak basamo jo bahrain,hal iko indak dibiakan dek qatar malalui mamantuak federasi arab taluak basamo jo bahrain,neutral
"talapeh dari itu, masyarakaik satampek manyukoi martabak tasabuik inggo dipadukan jo raso minangkaba",talapeh dari itu masyarakaik satampek manyukoi martabak tasabuik inggo dipadukan jo raso minangkaba,positive
kapua atau batu kapua dalam bantuak bubua diinjeksian pulo ka dalam tower sahinggo bacampua jo gas c,kapua atau batu kapua dalam bantuak bubua diinjeksian pulo ka dalam tower sahinggo bacampua jo gas,neutral
tujuan dari wawancara adoalah untuak mandapekan data babantuak informasi nan tapek dari urang tapica,tujuan dari wawancara adoalah untuak mandapekan data babantuak informasi nan tapek dari urang tapica,neutral
pado tahun 1965 bantuan iko tahenti karano indonesia kalua dari pbb dan sajak itu pulo ptis ditutuik,pado tahun bantuan iko tahenti karano indonesia kalua dari pbb dan sajak itu pulo ptis ditutuik,negative
"pado saat agresi militer belanda ii, sakitar tahun 1949, sma negeri abc bukittinggi tapaso dibubarka",pado saat agresi militer belanda ii sakitar tahun sma negeri abc bukittinggi tapaso dibubarka,neutral
serial iko ditayangan di japang dari tanggal 2 januari inggo 27 maret 2018 dan didistribusian jo cru,serial iko ditayangan di japang dari tanggal januari inggo maret dan didistribusian jo cru,neutral
baliau adolah salah surang panyeba islam di tanah batak,baliau adolah salah surang panyeba islam di tanah batak,negative
habib kudian manjabat sabagai panasehat mantari riset jo teknologi/katua bpp teknologi untuak indust,habib kudian manjabat sabagai panasehat mantari riset jo teknologi katua bpp teknologi untuak indust,neutral
oreodera rufofasciata adolah kumbang tanduak panjang dari famili cerambycidae,oreodera rufofasciata adolah kumbang tanduak panjang dari famili cerambycidae,neutral
"sabalumnyo, baliau alah acok manulis bantuak di koran pelita andalas jo majalah partindo",sabalumnyo baliau alah acok manulis bantuak di koran pelita andalas jo majalah partindo,neutral
sikolah iko juo mamiliki hutan sikolah tagadang di kota padang,sikolah iko juo mamiliki hutan sikolah tagadang di kota padang,neutral
"johor juo bakuliliang dek kawasan parairan sarupo lauik cino salatan di timua, salek tebrau di salat",johor juo bakuliliang dek kawasan parairan sarupo lauik cino salatan di timua salek tebrau di salat,neutral
"wakatu mamasuki periode kaduo manjabaik gubernur, irwan masih alun manampeki kantua rasmi, manunggu ",wakatu mamasuki periode kaduo manjabaik gubernur irwan masih alun manampeki kantua rasmi manunggu ,positive
namo gus tf dipakai untuak manulis puisi dan gus tf sakai dipakai untuk manulih prosa,namo gus tf dipakai untuak manulis puisi dan gus tf sakai dipakai untuk manulih prosa,neutral
fasli jalal manikah dangan dr,fasli jalal manikah dangan dr,neutral
"satu tahun kudian, gekko, sylvia jo kaluarga sarato kawan-kawan lainnyo mahadiri pesta ulang tahun p",satu tahun kudian gekko sylvia jo kaluarga sarato kawan kawan lainnyo mahadiri pesta ulang tahun,neutral
"pado taun 2004, palabuahan kota kinabalu mangalola kurang labiah 3,6 juta ton kargo, katigo tatinggi",pado taun palabuahan kota kinabalu mangalola kurang labiah juta ton kargo katigo tatinggi,neutral
"tabi'in (, ""pangikuik""), adolah urang islam nan awal nan maso iduiknyo satalah para sahabaik nabi da",tabi in pangikuik adolah urang islam nan awal nan maso iduiknyo satalah para sahabaik nabi da,negative
"hal tu malahiekan pamberontakan dalam hatinyo nan dituangkannyo ka dalam karyanyo, siti nurbaya",hal tu malahiekan pamberontakan dalam hatinyo nan dituangkannyo ka dalam karyanyo siti nurbaya,neutral
pado 1762 senat akademik dari universitas glasgow batamu dalam titel doktor hukum smith,pado senat akademik dari universitas glasgow batamu dalam titel doktor hukum smith,neutral
asteroid ko ditamukan pado tanggal 10 pebruari 1999 dek e,asteroid ko ditamukan pado tanggal pebruari dek,neutral
karano paristiwa ko amir dipindahan dari medan ka sabang,karano paristiwa ko amir dipindahan dari medan ka sabang,neutral
"surau latiah barado di kampai tabu karambia, lubuk sikarah, kota solok, sumatra barat, indonesia",surau latiah barado di kampai tabu karambia lubuk sikarah kota solok sumatra barat indonesia,neutral
bahaso rasminyo adolah bahaso spanyol jo bahaso guarani nan marupokan bahaso asali panduduak satampe,bahaso rasminyo adolah bahaso spanyol jo bahaso guarani nan marupokan bahaso asali panduduak satampe,neutral
banyaknyo panikahan campuran ko manurunkan persentase urang nieh di padang,banyaknyo panikahan campuran ko manurunkan persentase urang nieh di padang,negative
soerjadi soedirdja juo manjabaik gubernur dki jakarta periode 1992-1997,soerjadi soedirdja juo manjabaik gubernur dki jakarta periode ,neutral
montreal sagera manjadi pusek padagangan bulu koloni prancis,montreal sagera manjadi pusek padagangan bulu koloni prancis,neutral
candi lembah bujang adolah kontruksi candi hindu nan batampek di kawasan situs purbakalla lembah buj,candi lembah bujang adolah kontruksi candi hindu nan batampek di kawasan situs purbakalla lembah buj,neutral
namo ilmiah dari spesies ko partamo kali ditabik'an pado taun 1928 dek crosby & bishop,namo ilmiah dari spesies ko partamo kali ditabik an pado taun dek crosby bishop,neutral
"sabalunnyo wilayah kecamatan ko masuak ka dalam kabupaten padang pariaman, namun badasarkan pp nomor",sabalunnyo wilayah kecamatan ko masuak ka dalam kabupaten padang pariaman namun badasarkan pp nomor,neutral
kaampek anaknyo bamain untuak akademi real madrid,kaampek anaknyo bamain untuak akademi real madrid,neutral
"muhammad lahia di makah, kota bagian selatan jazirah arab, labiah-kurang taun 570, badakekan jo taun",muhammad lahia di makah kota bagian selatan jazirah arab labiah kurang taun badakekan jo taun,negative
andoeska  b,andoeska b,neutral
"salain itu, tethyopsis calcifera dapek juo manyerap oksigen dari aia malalui proses difusi",salain itu tethyopsis calcifera dapek juo manyerap oksigen dari aia malalui proses difusi,neutral
"pltn skala komersial patamo dunia adolah , nan mulai baoperasi pado 17 oktober 1956",pltn skala komersial patamo dunia adolah nan mulai baoperasi pado oktober ,neutral
"bagian muko muluik dipanuhi dek plat balin (tadapek sakitar 300 plat, dan masing-masing panjangnyo s",bagian muko muluik dipanuhi dek plat balin tadapek sakitar plat dan masing masing panjangnyo,negative
"pado abad ka-6 sm, wilayah iko manjadi bagian dari kakaisaran persia di bawah koresy agung salamo ha",pado abad ka sm wilayah iko manjadi bagian dari kakaisaran persia di bawah koresy agung salamo ha,neutral
"marsawa adolah marupoan desa di kabupaten kuantan singingi, provinsi riau, indonesia",marsawa adolah marupoan desa di kabupaten kuantan singingi provinsi riau indonesia,neutral
"karya-karyanyo acok bana dibaokan jo grup the new jakarta ensemble, nan marupoan sabuah grup jo didi",karya karyanyo acok bana dibaokan jo grup the new jakarta ensemble nan marupoan sabuah grup jo didi,neutral
"di antaronyo adolah proklamator bangsa, dr",di antaronyo adolah proklamator bangsa dr,neutral
"sabananyo, kato iko identik dek istilah ""computer science"" di amerika serikat jo ""computing science""",sabananyo kato iko identik dek istilah computer science di amerika serikat jo computing science ,neutral
175/o/1997 jo namo politeknik nagari semarang (polines), o jo namo politeknik nagari semarang polines ,neutral
"pamicu pacaraian mareka adolah adonyo pihak katigo, iyolah mayangsari, surang panyanyi nan sacaro di",pamicu pacaraian mareka adolah adonyo pihak katigo iyolah mayangsari surang panyanyi nan sacaro di,neutral
"i/o mambolehan komputer mandapekan informasi dari dunia lua, jo malatak hasil karajonyo di sinan, bi",mambolehan komputer mandapekan informasi dari dunia lua jo malatak hasil karajonyo di sinan bi,neutral
"raja linge i, disebutkan mampunyoi 4 urang anak",raja linge disebutkan mampunyoi urang anak,negative
"istilah ""metropolis"" (arati harafiah: ""ibukota"") labiah umum digunoan daripado istilah ""kauskupan"" u",istilah metropolis arati harafiah ibukota labiah umum digunoan daripado istilah kauskupan you,neutral
"basilang dari prri,inyo sempat manjadi wartawan dibeberapa madia.pertamo di suraik kaba ""panarangan ",basilang dari prri inyo sempat manjadi wartawan dibeberapa madia pertamo di suraik kaba panarangan ,neutral
saripado sabagai bendahara,saripado sabagai bendahara,neutral
banyak laki-laki nan suko pado cut nyak dhien nan bausao malamarnyo,banyak laki laki nan suko pado cut nyak dhien nan bausao malamarnyo,negative
"kajuaraan iko alah manjalin karajosamo jo ""amaury sport organisation,"" nan adolah panyalanggara tour",kajuaraan iko alah manjalin karajosamo jo amaury sport organisation nan adolah panyalanggara tour,neutral
lokasi tertingginya ialah gunung ledang nan barado di paras ketinggian 1.276 meter,lokasi tertingginya ialah gunung ledang nan barado di paras ketinggian meter,positive
"sasudah pasangan ko tapiliah, fahmi ditunjuk baliak sabagai mantari tanago karajo, sabalun akhianyo ",sasudah pasangan ko tapiliah fahmi ditunjuk baliak sabagai mantari tanago karajo sabalun akhianyo ,neutral
"inyo baraja di sakolah agamo, sekolah imam hatip jo malanjuikan ka universitas marmara untuak baraja",inyo baraja di sakolah agamo sekolah imam hatip jo malanjuikan ka universitas marmara untuak baraja,neutral
"markas polisi lalu linteh di kota iko talatak di sapanjang jalan dewan dakek gaya street, dan markas",markas polisi lalu linteh di kota iko talatak di sapanjang jalan dewan dakek gaya street dan markas,neutral
babagai fasilitas dimiliki smpn 3 padang untuak manunjang kagiatan balaja mangajar,babagai fasilitas dimiliki smpn padang untuak manunjang kagiatan balaja mangajar,neutral
kerangko ko batujuan untuak mampermudah dalam mambuek sabuah aplikasi web kito sering manulih script,kerangko ko batujuan untuak mampermudah dalam mambuek sabuah aplikasi web kito sering manulih script,negative
tigo medan nan lain jarang dilalui,tigo medan nan lain jarang dilalui,negative
fasilitas dan sarana olahraga nan dimiliki dek stin antaro lain:,fasilitas dan sarana olahraga nan dimiliki dek stin antaro lain ,neutral
"jawa atau disabuik juo jawo adolah sabuah pulau di indonesia jo panduduak 136 juta, pulau iko marupo",jawa atau disabuik juo jawo adolah sabuah pulau di indonesia jo panduduak juta pulau iko marupo,negative
padagangan bulu mamuncak jo pandirian parusahaan barat lauik lokal dan hampia dapek basaing jo parus,padagangan bulu mamuncak jo pandirian parusahaan barat lauik lokal dan hampia dapek basaing jo parus,neutral
sehingga akhirnyo mareka sampai di kawasan pampang,sehingga akhirnyo mareka sampai di kawasan pampang,neutral
"kisah hiduik mahatma gandhi alah banyak dituangkan ka dalam film, sastra, jo teater",kisah hiduik mahatma gandhi alah banyak dituangkan ka dalam film sastra jo teater,neutral
"karano maniru arsitek istano potala, manjadikan kuil iko papaduan gaya arsitektur cino dan tibet",karano maniru arsitek istano potala manjadikan kuil iko papaduan gaya arsitektur cino dan tibet,neutral
"pado taun 1969, dian malangsuangan panikahan jo gusti raden ayu retno satuti,",pado taun dian malangsuangan panikahan jo gusti raden ayu retno satuti ,neutral
smp negeri 8 padang adolah sikolah manangah patamo negeri nan talatak di jalan dr,smp negeri padang adolah sikolah manangah patamo negeri nan talatak di jalan dr,neutral
new delhi adolah kota nan mudah dijalajahi karano jalan-jalanyo dirancang jo cermat sabalun pambangu,new delhi adolah kota nan mudah dijalajahi karano jalan jalanyo dirancang jo cermat sabalun pambangu,positive
namun katarlibatannyo dalam badan-badan organisasi bantukan japang mamburk soekarno dituduah dek bal,namun katarlibatannyo dalam badan badan organisasi bantukan japang mamburk soekarno dituduah dek bal,neutral
